%1. Title: CK database - Feature_Emotion dataset
%
%2. Source: 
%	(a)Data   :cohn-kanade database
%	(b)Creater:Yean Seanglidet
%	(c)Date   :12-Feb-2014
@relation emotion

@ATTRIBUTE feature1 real
@ATTRIBUTE feature2 real
@ATTRIBUTE feature3 real
@ATTRIBUTE feature4 real
@ATTRIBUTE feature5 real
@ATTRIBUTE feature6 real
@ATTRIBUTE feature7 real
@ATTRIBUTE feature8 real
@ATTRIBUTE feature9 real
@ATTRIBUTE feature10 real
@ATTRIBUTE feature11 real
@ATTRIBUTE feature12 real
@ATTRIBUTE feature13 real
@ATTRIBUTE class {Surprise,Fear,Happy,Sad,Disgust,Anger}

@DATA
0.0965792,0.11807,0.114946,0.114558,2.78003,2.70568,17.6063,0.432812,0.428206,0.333507,0.329058,0.159251,0.149542,Anger
0.121496,0.112963,0.108148,0.117408,3.79205,4.06734,7.61602,0.459275,0.448825,0.343908,0.341115,0.166435,0.172829,Anger
0.0942121,0.110047,0.108211,0.108331,3.27778,3.08594,4.90293,0.449818,0.455225,0.329192,0.321324,0.181019,0.183154,Anger
0.114013,0.116895,0.102929,0.108431,3.50775,3.59093,12.6966,0.467699,0.457136,0.342731,0.324253,0.171898,0.168995,Anger
0.113558,0.109816,0.101065,0.112682,2.78899,2.86462,15.0884,0.453505,0.441582,0.341862,0.338657,0.167285,0.164123,Anger
0.114711,0.111315,0.0937348,0.106201,3.53748,3.73002,6.53927,0.459696,0.441239,0.344456,0.327438,0.162438,0.165452,Anger
0.119958,0.115947,0.0981995,0.141656,4.38088,3.84111,10.0453,0.44746,0.445215,0.340583,0.340518,0.155126,0.16733,Anger
0.125839,0.124,0.118845,0.115742,2.82016,2.86159,16.6616,0.48426,0.484641,0.337468,0.332998,0.180939,0.187501,Disgust
0.133017,0.111712,0.111759,0.116884,3.25313,3.63128,10.9008,0.446077,0.448475,0.322221,0.320926,0.17345,0.176815,Disgust
0.127238,0.121205,0.120481,0.133338,3.63293,3.54685,9.9582,0.461302,0.466247,0.316362,0.310378,0.181481,0.188215,Disgust
0.140275,0.12487,0.119832,0.13501,3.64522,3.69639,12.1404,0.465329,0.461851,0.330308,0.319668,0.180063,0.186074,Disgust
0.126395,0.122872,0.118605,0.126108,3.0413,2.93909,5.74715,0.445049,0.444177,0.306428,0.291042,0.196279,0.200829,Disgust
0.119228,0.113617,0.119868,0.12066,5.09643,4.87074,19.1645,0.458563,0.469986,0.324645,0.317809,0.171197,0.176888,Disgust
0.114092,0.107921,0.104642,0.117613,3.76505,3.70015,5.15398,0.437655,0.42462,0.306174,0.301226,0.165161,0.170133,Disgust
0.129317,0.120907,0.127046,0.129022,3.4858,3.6007,10.1942,0.459887,0.464571,0.334646,0.332534,0.170348,0.175202,Disgust
0.0894205,0.116055,0.123151,0.11146,3.35493,3.0825,4.72147,0.461939,0.446783,0.332016,0.31754,0.190059,0.182766,Disgust
0.088716,0.106511,0.11641,0.103728,3.9987,3.57082,5.39556,0.458739,0.445351,0.325557,0.31298,0.187739,0.184204,Disgust
0.0825887,0.096855,0.110127,0.10275,3.56867,3.03451,7.02127,0.43923,0.430077,0.316835,0.301854,0.195802,0.191916,Disgust
0.0867347,0.10572,0.113399,0.108842,3.76198,3.21431,6.35691,0.44287,0.430835,0.321303,0.312994,0.185112,0.183303,Disgust
0.0858075,0.108423,0.115132,0.100838,4.05784,3.45964,5.61028,0.45269,0.443585,0.316741,0.303202,0.18472,0.180967,Disgust
0.0907093,0.105751,0.112186,0.0969817,3.73662,3.29346,5.71493,0.453176,0.444867,0.31824,0.305061,0.188059,0.187219,Disgust
0.0880211,0.106112,0.114781,0.0979526,3.33728,2.98658,6.66698,0.445742,0.43819,0.318632,0.30901,0.183313,0.181694,Disgust
0.0936348,0.0982081,0.102212,0.0995372,3.43348,3.17917,6.36262,0.459313,0.450657,0.326341,0.314637,0.189987,0.190526,Disgust
0.0981997,0.110315,0.116089,0.103084,3.27295,3.03766,5.22843,0.468385,0.45236,0.322096,0.310271,0.19408,0.180796,Disgust
0.0885161,0.108736,0.111807,0.105265,3.6881,3.31362,5.78173,0.445984,0.428242,0.32065,0.309447,0.179806,0.171359,Disgust
0.095074,0.100378,0.100881,0.0983526,3.35615,3.07236,5.17694,0.464153,0.455925,0.320212,0.30965,0.189623,0.189366,Disgust
0.11722,0.129969,0.13351,0.111804,3.063,3.01409,12.9954,0.476103,0.464936,0.336028,0.322898,0.187383,0.180626,Happy
0.110431,0.123299,0.136362,0.118406,3.17075,3.0402,5.49644,0.477543,0.468862,0.326744,0.318656,0.194061,0.205581,Happy
0.101733,0.126687,0.138314,0.122733,3.0916,2.89556,5.33375,0.486408,0.479396,0.342524,0.336697,0.185588,0.199446,Happy
0.110609,0.126424,0.130786,0.13448,3.33833,3.2314,5.05436,0.478554,0.460041,0.337102,0.31837,0.196994,0.197118,Happy
0.116136,0.12394,0.130081,0.121118,3.38222,3.20764,3.83009,0.483895,0.469731,0.328121,0.31682,0.19619,0.193442,Happy
0.123855,0.128815,0.134364,0.127199,3.16958,3.13093,4.56751,0.478736,0.468612,0.334281,0.317173,0.190023,0.191554,Happy
0.121372,0.120653,0.130652,0.125812,3.47939,3.41963,5.234,0.470566,0.460878,0.331522,0.321531,0.192771,0.200526,Happy
0.13475,0.126889,0.127592,0.144565,3.24771,3.09867,4.84805,0.466421,0.455218,0.338383,0.322548,0.178069,0.184426,Happy
0.118524,0.127516,0.135433,0.128038,4.50171,4.0907,5.12696,0.479197,0.467236,0.33632,0.330713,0.186027,0.190836,Happy
0.117376,0.129125,0.138895,0.12419,3.5771,3.23402,4.64473,0.468523,0.458979,0.314284,0.321457,0.187266,0.193251,Happy
0.117579,0.128591,0.131552,0.126066,4.10929,4.10455,4.1076,0.481588,0.468878,0.329854,0.314794,0.195871,0.196539,Happy
0.118164,0.130815,0.138932,0.123498,3.80999,3.64296,4.80059,0.476358,0.469094,0.324891,0.312233,0.194972,0.197361,Happy
0.112629,0.131419,0.138516,0.117612,3.99155,4.05313,4.60044,0.465038,0.457165,0.322397,0.314586,0.186417,0.18637,Happy
0.119469,0.136371,0.13262,0.133041,3.70575,3.48878,3.92017,0.469437,0.46253,0.329923,0.314358,0.18282,0.184317,Happy
0.125618,0.139925,0.142068,0.135266,4.05517,3.7789,4.59171,0.461332,0.456094,0.32004,0.310399,0.182628,0.183259,Happy
0.141351,0.156467,0.17874,0.140045,2.2443,2.26631,7.30559,0.534584,0.538781,0.356967,0.354946,0.225755,0.223651,Surprise
0.137347,0.145792,0.16065,0.127376,2.15995,2.32549,4.35094,0.529844,0.537223,0.370633,0.365297,0.217636,0.214194,Surprise
0.144817,0.168021,0.18793,0.122683,2.24098,2.39268,4.2182,0.553681,0.550788,0.366051,0.362337,0.238186,0.225506,Surprise
0.116638,0.145416,0.170095,0.12248,2.50733,2.27393,2.95714,0.527919,0.537806,0.342853,0.337543,0.230844,0.235495,Surprise
0.128288,0.155199,0.176561,0.154606,2.53357,2.33796,2.73464,0.549596,0.549059,0.337123,0.354648,0.237929,0.246438,Surprise
0.144007,0.152721,0.166563,0.136226,2.10076,2.01343,2.70628,0.548184,0.553668,0.340619,0.353477,0.242308,0.254909,Surprise
0.117078,0.102899,0.123995,0.120062,2.5577,2.39078,13.0661,0.498965,0.507141,0.356717,0.367676,0.198742,0.199022,Sad
0.0993426,0.114509,0.140302,0.118671,2.47751,2.19721,18.6454,0.49372,0.500759,0.35431,0.366215,0.199801,0.19997,Sad
0.106625,0.114718,0.134392,0.116912,2.41833,2.30398,15.8881,0.489022,0.500917,0.35407,0.37374,0.180906,0.188099,Sad
0.117213,0.105388,0.131091,0.125046,2.67496,2.41403,4.81097,0.492254,0.498144,0.350867,0.366042,0.194654,0.197073,Sad
0.126993,0.117776,0.142325,0.148754,2.18484,1.95853,4.11331,0.48493,0.494154,0.363747,0.373186,0.179703,0.194251,Sad
0.122571,0.116487,0.139647,0.145072,2.32911,2.10517,3.83485,0.48936,0.504545,0.36386,0.371256,0.183828,0.200551,Sad
0.117102,0.108583,0.121914,0.130671,2.50715,2.25421,3.84607,0.48497,0.491035,0.363052,0.367557,0.176755,0.186497,Sad
0.119107,0.114332,0.143424,0.13662,2.83856,2.52674,4.27605,0.528082,0.524815,0.356513,0.365846,0.22431,0.213667,Disgust
0.117199,0.104906,0.141073,0.140768,2.36589,2.23335,3.88325,0.512982,0.515661,0.346429,0.346741,0.215601,0.214863,Disgust
0.125082,0.0978325,0.128759,0.139686,2.58778,2.45446,3.83738,0.524318,0.51625,0.357568,0.357124,0.220789,0.212365,Disgust
0.116157,0.101664,0.130454,0.13486,2.42227,2.20075,4.11244,0.54658,0.527274,0.352928,0.357562,0.243083,0.232953,Disgust
0.123858,0.10912,0.128817,0.1366,2.43283,2.21726,4.27962,0.522951,0.518402,0.369167,0.360648,0.213244,0.202628,Disgust
0.123778,0.101597,0.131629,0.13378,2.73865,2.36765,3.71344,0.52971,0.541605,0.368953,0.384341,0.211579,0.221235,Disgust
0.128838,0.0948058,0.115831,0.133132,2.77047,2.64524,3.65871,0.531635,0.529169,0.378316,0.382003,0.20517,0.199837,Disgust
0.114619,0.100157,0.116846,0.131876,3.09696,2.7622,8.3029,0.487657,0.481421,0.351954,0.346329,0.213362,0.203652,Anger
0.119347,0.101421,0.109105,0.130709,3.11208,2.71351,7.90175,0.497533,0.502262,0.356415,0.353254,0.196688,0.201854,Anger
0.124448,0.106924,0.108909,0.1272,3.31586,2.9308,6.45595,0.514605,0.519183,0.356271,0.348158,0.199052,0.208976,Anger
0.118659,0.100505,0.114596,0.126383,3.12371,2.63986,10.165,0.492033,0.499581,0.344857,0.334198,0.211191,0.211117,Anger
0.115775,0.110568,0.114995,0.117099,3.44468,3.17961,6.26599,0.49471,0.489847,0.350929,0.340832,0.183537,0.188103,Anger
0.102816,0.0914806,0.0906304,0.11808,3.60943,3.41675,8.91588,0.473058,0.461101,0.351999,0.330857,0.181031,0.177147,Anger
0.11454,0.0984051,0.105967,0.109731,3.36419,3.14764,9.01648,0.482097,0.475191,0.347984,0.345025,0.182309,0.177475,Anger
0.111156,0.096221,0.109927,0.111703,2.74895,2.65209,12.4238,0.497364,0.497938,0.333381,0.34313,0.216538,0.218393,Anger
0.106255,0.110248,0.124068,0.118356,3.23603,3.16675,6.16982,0.46773,0.47846,0.341844,0.358342,0.175938,0.181233,Anger
0.12364,0.111652,0.127751,0.129645,2.90518,2.7481,7.59432,0.474063,0.484773,0.338559,0.335789,0.199265,0.204654,Anger
0.0959001,0.0933253,0.10918,0.106334,3.62122,3.55424,9.08086,0.477998,0.487046,0.334436,0.343629,0.197778,0.199243,Anger
0.09836,0.0961909,0.115936,0.115973,3.27114,3.05424,4.95761,0.476108,0.477239,0.318075,0.316069,0.211231,0.216696,Anger
0.104282,0.121443,0.151334,0.130052,2.89149,2.69149,5.95181,0.447945,0.471712,0.306201,0.323572,0.203073,0.212064,Anger
0.110135,0.0959375,0.110122,0.0987606,3.38922,3.08768,4.05902,0.466322,0.472394,0.317519,0.323393,0.200338,0.198317,Anger
0.124775,0.125537,0.153434,0.12697,3.43067,3.40715,3.57628,0.456271,0.483528,0.311995,0.347056,0.187776,0.195445,Anger
0.121756,0.109136,0.121043,0.127193,3.86084,3.21212,3.85384,0.445114,0.466711,0.305744,0.334405,0.18051,0.196302,Anger
0.117896,0.107273,0.11853,0.119849,3.07733,3.01603,6.28415,0.497232,0.484633,0.350745,0.348706,0.203069,0.187353,Happy
0.11032,0.103224,0.113838,0.122596,2.69383,2.40924,5.83244,0.497125,0.491821,0.330466,0.323239,0.211849,0.208915,Happy
0.114448,0.105876,0.132262,0.136972,2.65465,2.53331,4.82171,0.508547,0.499665,0.356804,0.349943,0.210073,0.193623,Happy
0.122113,0.115589,0.134369,0.128746,2.57388,2.33869,4.97556,0.50504,0.504932,0.362841,0.354324,0.203487,0.198102,Happy
0.105762,0.117225,0.146979,0.131633,2.60576,2.36257,4.28174,0.495483,0.505617,0.342119,0.33598,0.211772,0.207418,Happy
0.10823,0.116785,0.139905,0.134456,3.29727,2.89521,4.44496,0.490472,0.488406,0.349921,0.336441,0.19914,0.187444,Happy
0.11557,0.118996,0.142816,0.129103,2.59387,2.47376,3.69286,0.503523,0.496123,0.350379,0.327698,0.210863,0.195474,Happy
0.116183,0.116064,0.135508,0.130757,2.77208,2.50619,4.05854,0.518705,0.518781,0.346844,0.337469,0.222062,0.221776,Happy
0.107362,0.119078,0.146392,0.12469,2.79896,2.49577,3.95487,0.522089,0.529734,0.369728,0.356302,0.21696,0.209388,Happy
0.11824,0.110511,0.140695,0.131566,2.95112,2.6819,3.84638,0.519267,0.517422,0.342529,0.33192,0.229145,0.222287,Happy
0.125137,0.115533,0.136558,0.126895,2.56169,2.42121,3.60627,0.491893,0.484522,0.338865,0.317271,0.203716,0.195402,Happy
0.120592,0.111815,0.137178,0.125244,3.19415,2.89183,4.30246,0.490604,0.486564,0.343282,0.332005,0.203765,0.198752,Happy
0.126242,0.126926,0.130737,0.121001,2.77966,2.57709,7.36128,0.500953,0.491124,0.350981,0.304499,0.216173,0.211492,Surprise
0.128719,0.14337,0.143843,0.145019,2.66189,2.40202,7.55412,0.499115,0.486939,0.362892,0.309767,0.211284,0.201642,Surprise
0.136248,0.1391,0.149448,0.133395,2.61339,2.55651,4.01105,0.524322,0.500237,0.361196,0.318257,0.221763,0.207751,Surprise
0.142057,0.137652,0.148937,0.140101,2.76197,2.49376,5.38886,0.532852,0.512508,0.3588,0.319634,0.2377,0.218556,Surprise
0.148726,0.14184,0.149351,0.138712,2.51854,2.49009,3.0086,0.540926,0.513369,0.365115,0.316414,0.23765,0.221834,Surprise
0.154283,0.139407,0.150926,0.148817,2.49204,2.42265,3.40784,0.532316,0.507211,0.347956,0.304252,0.242893,0.227886,Surprise
0.149056,0.143354,0.148434,0.143319,2.3687,2.33623,2.80479,0.547493,0.521839,0.353362,0.304531,0.246157,0.237189,Surprise
0.144722,0.14269,0.145029,0.129926,2.50415,2.45368,2.49627,0.548314,0.521315,0.351802,0.31404,0.244072,0.233138,Surprise
0.145863,0.143959,0.154592,0.139341,2.47296,2.36518,2.86216,0.535889,0.513979,0.347241,0.315153,0.237307,0.226898,Surprise
0.136192,0.143486,0.154946,0.126961,2.30189,2.29758,2.63666,0.534471,0.525804,0.341055,0.312132,0.23924,0.233943,Surprise
0.144026,0.13998,0.144111,0.12974,2.59301,2.52127,2.72156,0.554581,0.528616,0.346003,0.304456,0.257885,0.248243,Surprise
0.139074,0.133897,0.134618,0.135354,2.72398,2.64697,3.76615,0.547734,0.532696,0.351635,0.311403,0.25265,0.246023,Surprise
0.149178,0.136001,0.145368,0.148187,2.52716,2.36322,3.43403,0.55669,0.549922,0.354423,0.322376,0.258689,0.253714,Surprise
0.141328,0.124891,0.140666,0.132113,2.50893,2.356,3.51002,0.542869,0.534259,0.349601,0.322574,0.251454,0.242003,Surprise
0.138628,0.132596,0.143816,0.1399,2.91572,2.6738,3.64568,0.540089,0.532824,0.359707,0.32171,0.248376,0.240098,Surprise
0.125218,0.12648,0.129493,0.119342,2.78988,2.67848,3.34904,0.537631,0.522082,0.359492,0.316865,0.239724,0.23009,Surprise
0.144229,0.129386,0.135833,0.147725,2.92879,2.58427,3.75269,0.5416,0.532321,0.352465,0.318059,0.245753,0.240307,Surprise
0.101112,0.118777,0.104813,0.10387,3.17587,3.0865,4.13553,0.479546,0.458545,0.34254,0.302689,0.195913,0.185011,Fear
0.113458,0.109682,0.10194,0.10459,2.53701,2.4796,4.45406,0.452732,0.426488,0.317786,0.270319,0.192236,0.184819,Fear
0.0999329,0.112342,0.108926,0.0976383,3.4484,3.23294,5.01019,0.450273,0.427885,0.325132,0.281713,0.197392,0.178106,Fear
0.0966595,0.114307,0.0992187,0.10374,3.80979,3.1372,4.95688,0.442436,0.433127,0.325047,0.283442,0.192544,0.180223,Fear
0.101518,0.113454,0.107936,0.0931424,3.48577,3.28332,4.6794,0.458892,0.439603,0.319998,0.2857,0.199073,0.185354,Fear
0.104756,0.10033,0.0876804,0.0992112,3.89369,3.57053,5.2049,0.463841,0.448524,0.320421,0.281238,0.19833,0.188042,Fear
0.1033,0.104956,0.101319,0.0916464,3.74116,3.59583,4.76737,0.451254,0.42994,0.320775,0.278116,0.193749,0.179188,Fear
0.0959736,0.108509,0.0989406,0.102074,3.54886,3.24899,5.41089,0.444891,0.429027,0.326385,0.284857,0.192861,0.176773,Fear
0.111567,0.101391,0.0964076,0.090765,2.89986,2.8823,4.17776,0.463274,0.444325,0.314017,0.271403,0.205972,0.195076,Fear
0.0952705,0.107615,0.10416,0.101551,4.30894,3.87678,5.12092,0.458737,0.442417,0.326882,0.292028,0.200379,0.184158,Fear
0.10576,0.102547,0.0973352,0.100831,3.12782,3.12693,4.77714,0.461746,0.440228,0.335036,0.289335,0.199226,0.180286,Happy
0.095824,0.106465,0.10355,0.106117,3.257,2.97567,5.48119,0.447374,0.440012,0.333096,0.304251,0.192146,0.175746,Happy
0.112788,0.103975,0.0962651,0.104541,3.00839,3.10501,4.59623,0.457466,0.437289,0.339473,0.28957,0.18621,0.17002,Happy
0.115348,0.0998162,0.0937591,0.0981817,3.13915,3.20422,4.06589,0.461621,0.437787,0.337954,0.289495,0.185051,0.170593,Happy
0.102178,0.11628,0.104939,0.108839,3.27665,3.12974,4.26075,0.448955,0.438545,0.332028,0.302375,0.173582,0.171085,Happy
0.107302,0.0953424,0.103534,0.0943128,3.772,3.46812,5.21551,0.443397,0.44006,0.321995,0.294846,0.189573,0.177537,Happy
0.105442,0.104057,0.0961713,0.102087,3.37005,3.26314,4.84909,0.450079,0.431359,0.323885,0.290978,0.188144,0.171788,Happy
0.115553,0.106247,0.101456,0.109272,3.04188,2.89425,4.36121,0.44665,0.432436,0.32738,0.294272,0.173368,0.16548,Happy
0.122406,0.124159,0.117885,0.118348,2.71917,2.51548,11.784,0.499482,0.477994,0.350249,0.303077,0.207813,0.194547,Sad
0.121132,0.125535,0.121723,0.124132,2.92834,2.79848,10.0539,0.495936,0.473343,0.353998,0.311737,0.197339,0.179847,Sad
0.110899,0.1261,0.118467,0.114942,3.2617,3.03616,20.635,0.485571,0.469281,0.346204,0.306649,0.205379,0.185813,Sad
0.114167,0.126083,0.12162,0.110849,2.91445,2.80955,12.4469,0.475706,0.451865,0.338226,0.295842,0.200559,0.176502,Sad
0.106271,0.123576,0.119078,0.104735,2.96072,2.85363,8.90362,0.461932,0.448796,0.340067,0.3003,0.189821,0.173796,Sad
0.116712,0.12535,0.12223,0.122835,2.85684,2.66691,9.79876,0.460196,0.449518,0.339279,0.293671,0.191595,0.178728,Sad
0.115485,0.117763,0.105177,0.111233,3.59051,3.3621,13.2049,0.469002,0.457833,0.336997,0.303875,0.191316,0.178249,Sad
0.117957,0.111072,0.100843,0.102913,2.80225,2.83902,15.4205,0.463525,0.440335,0.335845,0.29723,0.194151,0.161909,Sad
0.119063,0.113632,0.100539,0.104812,3.04907,3.02286,15.0521,0.469892,0.449293,0.337198,0.292133,0.188973,0.169698,Sad
0.117299,0.118038,0.103254,0.11039,2.97708,2.87894,13.276,0.46743,0.446718,0.340402,0.300126,0.183173,0.163499,Sad
0.11929,0.121932,0.105151,0.0997356,2.99503,2.95573,17.425,0.470352,0.448257,0.335157,0.293331,0.190203,0.167504,Sad
0.116901,0.117811,0.105872,0.107387,2.69435,2.70592,15.5492,0.466491,0.449734,0.342368,0.301957,0.180617,0.166948,Sad
0.104978,0.114714,0.0937995,0.0977281,3.02197,2.98663,12.3722,0.463891,0.441481,0.345581,0.309781,0.178961,0.157456,Sad
0.118054,0.0982417,0.0933755,0.100859,2.65647,2.58328,12.9832,0.460417,0.456368,0.330341,0.29377,0.190733,0.181088,Disgust
0.110143,0.101276,0.0960577,0.0939648,3.03558,2.88676,20.6718,0.474239,0.464411,0.326507,0.292669,0.20641,0.191596,Disgust
0.1169,0.0944254,0.0861308,0.099574,3.12273,2.97141,10.8224,0.466051,0.45529,0.327089,0.290814,0.193341,0.187092,Disgust
0.10974,0.109805,0.0988612,0.113292,3.08371,2.78216,10.327,0.470475,0.456255,0.33241,0.296496,0.196719,0.181604,Disgust
0.104827,0.0897142,0.0781832,0.0903176,3.58104,3.13507,13.6291,0.458511,0.45322,0.333102,0.294763,0.19565,0.182902,Disgust
0.105016,0.0919689,0.0835359,0.0927965,3.92678,3.4961,13.6093,0.452224,0.441978,0.330095,0.300864,0.188424,0.169382,Disgust
0.0991953,0.0966976,0.0877735,0.0919638,3.33869,3.03101,13.4924,0.457998,0.452954,0.331342,0.296146,0.192606,0.178784,Disgust
0.096538,0.115719,0.119128,0.10347,3.41481,3.09066,16.4913,0.469077,0.460162,0.336402,0.308004,0.191191,0.180268,Disgust
0.144564,0.137962,0.143821,0.142308,3.11126,3.02134,18.4138,0.470896,0.463061,0.330538,0.308955,0.198464,0.191347,Disgust
0.134758,0.132161,0.13547,0.12596,3.23982,3.19071,17.0235,0.475128,0.463181,0.333159,0.298512,0.209836,0.193387,Disgust
0.0978852,0.126043,0.132468,0.104217,2.75938,2.64831,12.6018,0.481531,0.46093,0.343651,0.311291,0.194554,0.180241,Disgust
0.0988529,0.0955337,0.0858873,0.103086,3.97358,3.34515,15.5567,0.447397,0.446465,0.334137,0.301018,0.181821,0.168672,Disgust
0.0925589,0.0897438,0.0776184,0.100489,3.60648,3.2908,14.5173,0.444197,0.438826,0.332779,0.306818,0.185765,0.169744,Disgust
0.0944547,0.105278,0.0907046,0.105633,4.01075,3.52346,12.4107,0.457761,0.450575,0.330592,0.305923,0.181632,0.1715,Disgust
0.105598,0.0982057,0.0886433,0.0972072,2.92016,2.78053,11.0341,0.450409,0.435518,0.330598,0.298396,0.183492,0.163473,Disgust
0.0995496,0.0977059,0.0896996,0.0893299,3.49255,3.2422,14.8169,0.461347,0.458766,0.330905,0.306619,0.18689,0.176885,Disgust
0.110817,0.137199,0.143107,0.11003,3.01389,2.81604,21.3976,0.479553,0.466807,0.337423,0.305409,0.207545,0.189993,Disgust
0.09687,0.0832893,0.0728454,0.0973758,2.94201,2.70199,12.1269,0.448266,0.436348,0.325869,0.304201,0.185082,0.165633,Disgust
0.100331,0.0932239,0.0823324,0.0956901,3.00654,2.96048,8.78371,0.454849,0.44181,0.320209,0.288909,0.203125,0.189294,Happy
0.105832,0.104952,0.0954747,0.092715,2.91296,2.76738,9.65436,0.451864,0.45073,0.339864,0.30833,0.180537,0.170758,Happy
0.113757,0.0905278,0.085279,0.0976035,2.85784,2.8556,6.9566,0.426448,0.42313,0.323737,0.298292,0.170525,0.159088,Happy
0.106289,0.0923968,0.0880369,0.0904402,3.24106,3.28296,11.3702,0.449026,0.447056,0.331153,0.307526,0.186011,0.171741,Happy
0.0974439,0.0981777,0.09691,0.10141,3.58834,3.12877,9.57963,0.451509,0.461825,0.311268,0.305773,0.193117,0.192745,Happy
0.110812,0.101282,0.101096,0.132337,3.71429,3.22493,9.07935,0.450515,0.449074,0.316698,0.314532,0.17438,0.175194,Happy
0.117837,0.121059,0.118211,0.140146,4.06723,3.69399,13.6715,0.446848,0.439001,0.322871,0.310315,0.178888,0.169452,Happy
0.137681,0.118745,0.120864,0.136484,4.041,3.71024,14.4142,0.437467,0.430598,0.33063,0.289258,0.18873,0.178375,Happy
0.132781,0.129782,0.130817,0.133751,3.59618,3.67448,15.9098,0.436305,0.425908,0.319093,0.29236,0.189292,0.17671,Happy
0.126852,0.11528,0.114582,0.12935,2.95897,2.98293,19.8629,0.469902,0.478943,0.336857,0.34193,0.163629,0.181056,Fear
0.109193,0.11731,0.120084,0.128409,3.074,3.03316,19.1535,0.461334,0.455157,0.335477,0.342377,0.176208,0.183546,Fear
0.119633,0.120315,0.11783,0.125751,3.11485,3.22519,20.8168,0.467121,0.459893,0.33005,0.328271,0.167404,0.175446,Fear
0.131319,0.134227,0.124752,0.141888,2.88219,2.78536,19.1621,0.467402,0.458634,0.326156,0.322724,0.176157,0.183828,Fear
0.140367,0.14533,0.132464,0.147719,2.99036,3.04138,19.5696,0.467453,0.457474,0.341144,0.336264,0.157234,0.164744,Fear
0.147923,0.14572,0.154213,0.152999,2.87736,2.9471,23.9158,0.463204,0.466728,0.310048,0.323064,0.178241,0.187777,Fear
0.155004,0.130444,0.128446,0.149826,3.02823,3.02666,15.1802,0.448697,0.447838,0.312475,0.325498,0.168381,0.176731,Fear
0.139092,0.136617,0.131415,0.135042,2.85836,2.96759,15.8672,0.428306,0.448156,0.317537,0.333676,0.141448,0.157562,Fear
0.147981,0.129289,0.1386,0.146792,2.6575,2.88915,18.0311,0.469389,0.475509,0.323801,0.34115,0.164406,0.181761,Fear
0.157817,0.149507,0.148406,0.169166,3.00933,2.99193,18.1242,0.452466,0.455352,0.329973,0.35,0.154352,0.17424,Fear
0.143341,0.136276,0.142758,0.145018,2.79797,3.11044,16.5096,0.450883,0.451921,0.326833,0.344915,0.154345,0.162999,Fear
0.15429,0.137098,0.132046,0.14259,2.99144,3.33924,24.0189,0.461245,0.460544,0.329258,0.336931,0.162038,0.168713,Fear
0.142067,0.146538,0.145618,0.137597,2.75276,2.99102,19.0345,0.459729,0.467682,0.324837,0.333164,0.158525,0.168847,Fear
0.15303,0.128173,0.135297,0.142052,3.09039,3.39345,14.3865,0.457375,0.463161,0.313688,0.336338,0.165586,0.175656,Fear
0.135077,0.143977,0.146161,0.133464,2.7284,3.01935,24.3253,0.446493,0.449826,0.322502,0.328012,0.152077,0.159688,Fear
0.125866,0.135914,0.136317,0.132867,2.98766,3.22825,24.8121,0.447692,0.44872,0.330491,0.344218,0.150027,0.170009,Fear
0.145769,0.145403,0.152451,0.150684,3.00736,3.26737,18.8205,0.445612,0.450415,0.320869,0.346825,0.151082,0.165992,Fear
0.14514,0.135306,0.136936,0.144031,2.71436,3.00866,17.1382,0.446678,0.442504,0.321303,0.327101,0.156788,0.167351,Fear
